"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zm00001eb000010",253.60583553022,5.98824950008898e-06,0.00144268313731939,0.0992880795652218,0.793212927313592
"Zm00001eb000020",964.034835319023,5.61601987331487e-08,0.00144269049107782,0.981254672057538,0.999696369640647
"Zm00001eb000060",139.550349566929,-6.07170937730687e-06,0.00144265072670568,0.315473397798104,0.999696369640647
"Zm00001eb000070",26.6983249776571,1.17253481692856e-05,0.00144267833572539,0.0304878282578378,0.501351362834367
"Zm00001eb000080",437.447808117482,1.11961580235213e-05,0.00144266027134939,0.0804695790039792,0.731610251445237
"Zm00001eb000100",1.18350447909981,5.11817567326776e-08,0.00144269486127313,0.204679933187824,NA
"Zm00001eb000120",4.28020952873715,-1.41436971505154e-07,0.00144269084324613,0.933248838809894,0.999696369640647
"Zm00001eb000150",3.51691434115354,4.50203400678247e-06,0.00144269297162466,0.0230360204242118,0.444151203849502
"Zm00001eb000170",187.737823424947,2.34050548590528e-05,0.00144261197105478,0.299435918052923,0.999696369640647
"Zm00001eb000190",454.414141845131,-1.77586753825273e-06,0.00144268142673991,0.881576631093347,0.999696369640647
"Zm00001eb000210",171.165145605041,4.55498604504479e-07,0.00144261616001657,0.952433642388516,0.999696369640647
"Zm00001eb000220",237.791308343234,-2.1995410894119e-06,0.00144262317477129,0.7503091009085,0.999696369640647
"Zm00001eb000230",491.743930355355,4.91397153565738e-06,0.00144266598850602,0.316558363961169,0.999696369640647
"Zm00001eb000240",125.869029819272,-1.36290521679531e-05,0.00144271515049283,0.480357764649799,0.999696369640647
"Zm00001eb000270",4.56927752823967,-2.04225755822582e-07,0.0014426886540819,0.923687409060749,0.999696369640647
"Zm00001eb000310",12.5880208096731,8.25924923608138e-07,0.00144268439319732,0.768428455880487,0.999696369640647
"Zm00001eb000320",523.216932683425,1.14170915460339e-05,0.00144267241563654,0.0462273043303485,0.586438695860257
"Zm00001eb000330",100.032767526096,-8.50146512531962e-07,0.00144267201157611,0.834252767736969,0.999696369640647
"Zm00001eb000340",1011.94812783105,5.87383946151742e-05,0.00144327917443282,0.841909875047648,0.999696369640647
"Zm00001eb000370",11.1762970931604,-5.64467224713929e-07,0.00144269182454282,0.713037391749726,0.999696369640647
"Zm00001eb000380",182.665556703065,5.76045022902845e-07,0.00144269300426599,0.645503067826217,0.999696369640647
"Zm00001eb000400",10.0365347628782,4.68678630747189e-06,0.00144269421758772,0.0138130270116803,0.341254569727333
"Zm00001eb000410",3.99913470505399,7.06644871992888e-07,0.00144269350989329,0.516739986423598,0.999696369640647
"Zm00001eb000420",1107.44213393471,-2.39911989265045e-05,0.00144278562745213,0.667552386806186,0.999696369640647
