"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zm00001eb000010",173.158936414501,0.0316159703921935,0.0582588843570856,0.280934121534301,0.999954379829245
"Zm00001eb000020",1327.4111652189,-0.000362791055699926,0.0569982660152641,0.981881039937798,0.999954379829245
"Zm00001eb000060",172.481427035588,0.0110899652937096,0.054022904639954,0.71103084448581,0.999954379829245
"Zm00001eb000070",30.096388276392,0.000603634595005352,0.0582351835065848,0.957598330338273,0.999954379829245
"Zm00001eb000080",498.498011174397,0.00333531869106684,0.0584869103197007,0.772784931628862,0.999954379829245
"Zm00001eb000100",43.5900198313914,0.00029490489905018,0.0594856464184543,0.863578730043891,0.999954379829245
"Zm00001eb000120",5.6915148060139,-0.000707129028234827,0.0594581177510681,0.776929572355935,NA
"Zm00001eb000150",1.861636658331,-6.42908042669168e-05,0.0593533346808819,0.987235189101628,NA
"Zm00001eb000170",186.111896576313,-0.00372345919604082,0.0564688550215377,0.839228914696903,0.999954379829245
"Zm00001eb000190",637.331648732692,0.00144060821875714,0.0592955834654275,0.790081459081676,0.999954379829245
"Zm00001eb000210",163.231318243588,0.00330674690405937,0.0587993211212321,0.738839092849535,0.999954379829245
"Zm00001eb000220",220.249885322061,0.00957374581523806,0.057404215008718,0.598995571128211,0.999954379829245
"Zm00001eb000230",283.763751592114,0.281001541921984,0.223896673522706,0.00503910770383187,0.417760683588256
"Zm00001eb000240",103.896451118099,-0.00140242734627864,0.0579999828516108,0.912901325119281,0.999954379829245
"Zm00001eb000270",5.05578197355442,0.00305065265497736,0.0594672090548551,0.480590903851173,NA
"Zm00001eb000310",23.7858914830503,0.0182218595863556,0.0612332520053206,0.248957240331476,0.999954379829245
"Zm00001eb000320",501.452554458564,0.00248911915681322,0.0591115756422534,0.736874107484304,0.999954379829245
"Zm00001eb000330",140.422918477337,0.00522299359142125,0.0590404483217887,0.589006592053967,0.999954379829245
"Zm00001eb000340",1739.87540396314,0.00704852222348821,0.059184321009165,0.501579338240998,0.999954379829245
"Zm00001eb000370",18.7540246046209,-0.00217022600715307,0.0581647365728037,0.861085324267333,0.999954379829245
"Zm00001eb000380",111.304312598251,-0.000128952989755157,0.0593496464702838,0.971349041277267,0.999954379829245
"Zm00001eb000400",4.55801204633497,0.0114399934501139,0.0608546183098259,0.0590878450267151,NA
"Zm00001eb000410",10.9252545120385,0.00304907631390508,0.0594563655623045,0.493225450050898,NA
"Zm00001eb000420",1136.80267238194,-0.00313725907924414,0.0593503365047604,0.580011968993205,0.999954379829245
"Zm00001eb000430",194.371012587921,-0.00378135306950804,0.0595552369972491,0.338385272032921,0.999954379829245
"Zm00001eb000440",442.524620422547,-0.0024438123384259,0.0594351579880133,0.575130108022538,0.999954379829245
"Zm00001eb000450",92.76532266523,-0.502064662252078,0.235339872278557,0.000964634037208509,0.177219349869157
"Zm00001eb000460",3.9330125011204,-0.0017897529634099,0.0595091059052279,0.404821819084397,NA
"Zm00001eb000470",33.847874481827,-0.0274263170104973,0.0681333368071248,0.0166991597158429,0.743036231290045
"Zm00001eb000480",3108.12838392838,-0.00306280006547639,0.0590059654453387,0.713462291698215,0.999954379829245
"Zm00001eb000490",1896.80293587529,-0.000967945048450663,0.0594219155534406,0.765358740779054,0.999954379829245
"Zm00001eb000500",192.904485360218,-0.00320632452649462,0.0585081032201705,0.773442522324862,0.999954379829245
"Zm00001eb000510",389.476140102963,-0.000270258594431172,0.0593811651150946,0.937492874971945,0.999954379829245
"Zm00001eb000520",758.340845541127,0.0127247315136634,0.0593872727781693,0.398724118612835,0.999954379829245
"Zm00001eb000540",28.1086700863282,0.00214461781503139,0.0594179299145208,0.609963321409426,0.999954379829245
"Zm00001eb000550",111.406537897775,-0.00640231136455965,0.059328033375063,0.471414525640069,0.999954379829245
"Zm00001eb000570",949.201829209242,-0.00176458405998887,0.0594267831516827,0.631626589029872,0.999954379829245
"Zm00001eb000590",552.140304958964,0.0114898587631544,0.0581067456221115,0.518141341361734,0.999954379829245
"Zm00001eb000600",1.48361875922888,-0.000978712222060745,0.0594581954427748,0.713194080751898,NA
"Zm00001eb000620",862.864444960854,-0.00244310076742463,0.0593366596574767,0.611714994725411,0.999954379829245
"Zm00001eb000640",37.6946641066231,0.00768217852587427,0.0594572975953461,0.419911806232774,0.999954379829245
"Zm00001eb000650",87.5691874809436,-0.0016260253509025,0.0590398556829369,0.828846858426641,0.999954379829245
"Zm00001eb000670",339.350037304027,-0.00746326433429988,0.0588976133499306,0.533695522373585,0.999954379829245
"Zm00001eb000680",27.0649928660299,-0.00767501433092166,0.0593248176843587,0.447981312685103,0.999954379829245
"Zm00001eb000690",729.187653580833,-0.0025736561993175,0.0587550882219344,0.789698965166556,0.999954379829245
"Zm00001eb000700",539.382398127469,-0.00495840225294662,0.0588026466961245,0.640668946350374,0.999954379829245
"Zm00001eb000710",97.6070807648662,-0.000264009084294158,0.0587954650720069,0.974725457179443,0.999954379829245
"Zm00001eb000720",48.7272493395284,-0.000953269008673817,0.0581899414673417,0.936549538156702,0.999954379829245
"Zm00001eb000740",238.378384923044,-0.00475193747283444,0.0590548297875536,0.601473814304846,0.999954379829245
"Zm00001eb000750",48.1150583129317,-0.00647868954564457,0.0598658535045385,0.152338669438975,0.999954379829245
"Zm00001eb000760",455.114654354437,-0.000364217106434035,0.0594889594374485,0.791658031115021,0.999954379829245
"Zm00001eb000770",700.081482301824,-0.00297950056725383,0.0593424133822681,0.596371833462651,0.999954379829245
"Zm00001eb000780",575.345110087686,-0.00507344750499494,0.058426330473267,0.681478211609701,0.999954379829245
"Zm00001eb000790",150.225143856302,-0.00110709088533663,0.0594034994490512,0.765550305557606,0.999954379829245
"Zm00001eb000800",820.627776658119,0.00201540198324363,0.0586299280549674,0.847315430035285,0.999954379829245
"Zm00001eb000820",197.595442884269,0.00371926243364801,0.0581578833628597,0.776628399950499,0.999954379829245
"Zm00001eb000830",7.15655628311565,1.03509493669936e-05,0.0594749345157148,0.999864077792269,NA
"Zm00001eb000840",13.9668153158638,-0.00496750938509251,0.0592967274264144,0.519939306858614,NA
"Zm00001eb000850",178.496442047662,0.0005915685041246,0.0594272777002331,0.857945490471508,0.999954379829245
"Zm00001eb000860",1081.62643618826,0.00963885437615968,0.0506170419446497,0.724748135953575,0.999954379829245
"Zm00001eb000870",1050.24051400801,0.0113664257071186,0.0541265753677023,0.643655476445384,0.999954379829245
"Zm00001eb000880",86.5715976068204,-0.0151308776829074,0.0608395475044307,0.240369131105245,0.999954379829245
"Zm00001eb000890",682.581407694447,8.03886406727646e-05,0.0594313143227301,0.987962284967943,0.999954379829245
"Zm00001eb000900",22.1426708958996,-0.0109248027727782,0.0605783399982845,0.122314097915666,0.999954379829245
"Zm00001eb000910",91.4586157297743,-0.00703919352459935,0.0584540529742291,0.602104336161949,0.999954379829245
